timestamp,value
1626278425000,147607449819.0
1626278455000,147610283739.0
1626278485000,147612012729.0
1626278515000,147615745546.0
1626278545000,147620015383.0
1626278575000,147621148882.0
1626278605000,147621941080.0
1626278635000,147623925122.0
1626278665000,147624540302.0
1626278695000,147625303304.0
1626278725000,147627385746.0
1626278755000,147627978174.0
1626278785000,147634049854.0
1626278815000,147636049535.0
1626278845000,147640582278.0
1626278875000,147642155674.0
1626278905000,147643179689.0
1626278935000,147644500922.0
1626278965000,147646394352.0
1626278995000,147649380266.0
1626279025000,147650661294.0
1626279055000,147651647483.0
1626279085000,147653326022.0
1626279115000,147653910892.0
1626279145000,147655636216.0
1626279175000,147657488382.0
1626279205000,147659045385.0
1626279235000,147661104146.0
1626279265000,147663987350.0
1626279295000,147665467190.0
1626279325000,147667006342.0
1626279355000,147667794246.0
1626279385000,147670084887.0
1626279415000,147673224545.0
1626279445000,147673754644.0
1626279475000,147674129511.0
1626279505000,147675679445.0
1626279535000,147677481560.0
1626279565000,147677481560.0
1626279595000,147677682898.0
1626279625000,147678872478.0
1626279655000,147679071955.0
1626279685000,147680687733.0
1626279715000,147682526431.0
1626279745000,147684955163.0
1626279775000,147685620080.0
1626279805000,147685724187.0
1626279835000,147687846970.0
1626279865000,147688187412.0
1626279895000,147689240039.0
1626279925000,147693462982.0
1626279955000,147697324888.0
1626279985000,147700103034.0
1626280015000,147701895215.0
1626280045000,147703938371.0
1626280075000,147704917703.0
1626280105000,147707323910.0
1626280135000,147708059725.0
1626280165000,147709546853.0
1626280195000,147711088058.0
1626280225000,147713202118.0
1626280255000,147714052563.0
1626280285000,147715551405.0
1626280315000,147715983974.0
1626280345000,147717491078.0
1626280375000,147717491078.0
1626280405000,147719549212.0
1626280435000,147720498415.0
1626280465000,147722104550.0
1626280495000,147722925765.0
1626280525000,147723667285.0
1626280555000,147725868912.0
1626280585000,147726532217.0
1626280615000,147726757096.0
1626280645000,147726757096.0
1626280675000,147727802921.0
1626280705000,147728721037.0
1626280735000,147728721037.0
1626280765000,147728894726.0
1626280795000,147730194519.0
1626280825000,147731098750.0
1626280855000,147731238036.0
1626280885000,147731238036.0
1626280915000,147731238036.0
1626280945000,147731290901.0
1626280975000,147732103104.0
1626281005000,147733081401.0
1626281035000,147733587389.0
1626281065000,147737655417.0
1626281095000,147737955066.0
1626281125000,147738959291.0
1626281155000,147741269553.0
1626281185000,147742095874.0
1626281215000,147743856029.0
1626281245000,147746067960.0
1626281275000,147747668576.0
1626281305000,147749046912.0
1626281335000,147754037159.0
1626281365000,147754547203.0
1626281395000,147756091615.0
1626281425000,147756805020.0
1626281455000,147757444457.0
1626281485000,147759626674.0
1626281515000,147761010697.0
1626281545000,147764025181.0
1626281575000,147764575362.0
1626281605000,147767175953.0
1626281635000,147768932525.0
1626281665000,147770152368.0
1626281695000,147772841156.0
1626281725000,147776009473.0
1626281755000,147778574912.0
1626281785000,147779113494.0
1626281815000,147779911287.0
1626281845000,147782421030.0
1626281875000,147783177522.0
1626281905000,147785664515.0
1626281935000,147787688737.0
1626281965000,147787688737.0
1626281995000,147787794269.0
1626282025000,147789367600.0
1626282055000,147790813279.0
1626282085000,147793686035.0
1626282115000,147796209685.0
1626282145000,147796973523.0
1626282175000,147797340806.0
1626282205000,147799206460.0
1626282235000,147801400465.0
1626282265000,147802233391.0
1626282295000,147803159266.0
1626282325000,147804908094.0
1626282355000,147807907162.0
1626282385000,147810600456.0
1626282415000,147813259567.0
1626282445000,147815219328.0
1626282475000,147818931736.0
1626282505000,147822327421.0
1626282535000,147823146099.0
1626282565000,147825136480.0
1626282595000,147828583475.0
1626282625000,147829556363.0
1626282655000,147830297076.0
1626282685000,147834611381.0
1626282715000,147836627457.0
1626282745000,147836627457.0
1626282775000,147836815711.0
1626282805000,147837485775.0
1626282835000,147838601841.0
1626282865000,147841460086.0
1626282895000,147842127811.0
1626282925000,147843154628.0
1626282955000,147844807325.0
1626282985000,147845125494.0
1626283015000,147846310587.0
1626283045000,147847908804.0
1626283075000,147849565590.0
1626283105000,147851649130.0
1626283135000,147853192413.0
1626283165000,147854422108.0
1626283195000,147854629183.0
1626283225000,147855071201.0
1626283255000,147855846222.0
1626283285000,147856077848.0
1626283315000,147856735010.0
1626283345000,147857207247.0
1626283375000,147859487599.0
1626283405000,147862471202.0
1626283435000,147864384614.0
1626283465000,147865702664.0
1626283495000,147868596798.0
1626283525000,147870738880.0
1626283555000,147872146841.0
1626283585000,147872679516.0
1626283615000,147874002570.0
1626283645000,147876250854.0
1626283675000,147877314045.0
1626283705000,147877822546.0
1626283735000,147877822546.0
1626283765000,147878794749.0
1626283795000,147881626785.0
1626283825000,147885910598.0
1626283855000,147888882449.0
1626283885000,147891059338.0
1626283915000,147893878319.0
1626283945000,147894935668.0
1626283975000,147895753985.0
1626284005000,147898569133.0
1626284035000,147901082656.0
1626284065000,147902505158.0
1626284095000,147904259937.0
1626284125000,147907734558.0
