timestamp,value
1627747234000,0
1627747234000,0
1627747234000,0
1627747234000,0
1627747234000,0
1627747294000,0
1627747294000,0
1627747294000,0
1627747294000,0
1627747294000,0
1627747354000,0
1627747354000,0
1627747354000,0
1627747354000,0
1627747354000,0
1627747414000,0
1627747414000,0
1627747414000,0
1627747414000,0
1627747414000,0
1627747474000,0
1627747474000,0
1627747474000,0
1627747474000,0
1627747474000,0
1627747534000,0
1627747534000,0
1627747534000,0
1627747534000,0
1627747534000,0
1627747594000,0
1627747594000,0
1627747594000,0
1627747594000,0
1627747594000,0
1627747654000,0
1627747654000,0
1627747654000,0
1627747654000,0
1627747654000,0
1627747714000,0
1627747714000,0
1627747714000,0
1627747714000,0
1627747714000,0
1627747774000,0
1627747774000,0
1627747774000,0
1627747774000,0
1627747774000,0
1627747834000,0
1627747834000,0
1627747834000,0
1627747834000,0
1627747834000,0
1627747894000,0
1627747894000,0
1627747894000,0
1627747894000,0
1627747894000,0
1627747954000,0
1627747954000,0
1627747954000,0
1627747954000,0
1627747954000,0
1627748014000,0
1627748014000,0
1627748014000,0
1627748014000,0
1627748014000,0
1627748074000,0
1627748074000,0
1627748074000,0
1627748074000,0
1627748074000,0
1627748134000,0
1627748134000,0
1627748134000,0
1627748134000,0
1627748134000,0
1627748194000,0
1627748194000,0
1627748194000,0
1627748194000,0
1627748194000,0
1627748254000,0
1627748254000,0
1627748254000,0
1627748254000,0
1627748254000,0
1627748314000,0
1627748314000,0
1627748314000,0
1627748314000,0
1627748314000,0
1627748374000,0
1627748374000,0
1627748374000,0
1627748374000,0
1627748374000,0
1627748434000,0
1627748434000,0
1627748434000,0
1627748434000,0
1627748434000,0
1627748494000,0
1627748494000,0
1627748494000,0
1627748494000,0
1627748494000,0
1627748554000,0
1627748554000,0
1627748554000,0
1627748554000,0
1627748554000,0
1627748614000,0
1627748614000,0
1627748614000,0
1627748614000,0
1627748614000,0
1627748674000,0
1627748674000,0
1627748674000,0
1627748674000,0
1627748674000,0
1627748734000,0
1627748734000,0
1627748734000,0
1627748734000,0
1627748734000,0
1627748794000,0
1627748794000,0
1627748794000,0
1627748794000,0
1627748794000,0
1627748854000,0
1627748854000,0
1627748854000,0
1627748854000,0
1627748854000,0
1627748914000,0
1627748914000,0
1627748914000,0
1627748914000,0
1627748914000,0
1627748974000,0
1627748974000,0
1627748974000,0
1627748974000,0
1627748974000,0
1627749034000,0
1627749034000,0
1627749034000,0
1627749034000,0
1627749034000,0
1627749094000,0
1627749094000,0
1627749094000,0
1627749094000,0
1627749094000,0
1627749154000,0
1627749154000,0
1627749154000,0
1627749154000,0
1627749154000,0
1627749214000,0
1627749214000,0
1627749214000,0
1627749214000,0
1627749214000,0
1627749274000,0
1627749274000,0
1627749274000,0
1627749274000,0
1627749274000,0
1627749334000,0
1627749334000,0
1627749334000,0
1627749334000,0
1627749334000,0
1627749394000,0
1627749394000,0
1627749394000,0
1627749394000,0
1627749394000,0
1627749454000,0
1627749454000,0
1627749454000,0
1627749454000,0
1627749454000,0
1627749514000,0
1627749514000,0
1627749514000,0
1627749514000,0
1627749514000,0
1627749574000,0
1627749574000,0
1627749574000,0
1627749574000,0
1627749574000,0
1627749634000,0
1627749634000,0
1627749634000,0
1627749634000,0
1627749634000,0
1627749694000,0
1627749694000,0
1627749694000,0
1627749694000,0
1627749694000,0
1627749754000,0
1627749754000,0
1627749754000,0
1627749754000,0
1627749754000,0
1627749814000,0
1627749814000,0
1627749814000,0
1627749814000,0
1627749814000,0
1627749874000,0
1627749874000,0
1627749874000,0
1627749874000,0
1627749874000,0
1627749934000,0
1627749934000,0
1627749934000,0
1627749934000,0
1627749934000,0
1627749994000,0
1627749994000,0
1627749994000,0
1627749994000,0
1627749994000,0
1627750054000,0
1627750054000,0
1627750054000,0
1627750054000,0
1627750054000,0
1627750114000,0
1627750114000,0
1627750114000,0
1627750114000,0
1627750114000,0
1627750174000,0
1627750174000,0
1627750174000,0
1627750174000,0
1627750174000,0
1627750234000,0
1627750234000,0
1627750234000,0
1627750234000,0
1627750234000,0
1627750294000,0
1627750294000,0
1627750294000,0
1627750294000,0
1627750294000,0
1627750354000,0
1627750354000,0
1627750354000,0
1627750354000,0
1627750354000,0
1627750414000,0
1627750414000,0
1627750414000,0
1627750414000,0
1627750414000,0
1627750474000,0
1627750474000,0
1627750474000,0
1627750474000,0
1627750474000,0
1627750534000,0
1627750534000,0
1627750534000,0
1627750534000,0
1627750534000,0
1627750594000,0
1627750594000,0
1627750594000,0
1627750594000,0
1627750594000,0
1627750654000,0
1627750654000,0
1627750654000,0
1627750654000,0
1627750654000,0
1627750714000,0
1627750714000,0
1627750714000,0
1627750714000,0
1627750714000,0
1627750774000,0
1627750774000,0
1627750774000,0
1627750774000,0
1627750774000,0
1627750834000,0
1627750834000,0
1627750834000,0
1627750834000,0
1627750834000,0
1627750894000,0
1627750894000,0
1627750894000,0
1627750894000,0
1627750894000,0
1627750954000,0
1627750954000,0
1627750954000,0
1627750954000,0
1627750954000,0
1627751014000,0
1627751014000,0
1627751014000,0
1627751014000,0
1627751014000,0
1627751074000,0
1627751074000,0
1627751074000,0
1627751074000,0
1627751074000,0
1627751134000,0
1627751134000,0
1627751134000,0
1627751134000,0
1627751134000,0
1627751194000,0
1627751194000,0
1627751194000,0
1627751194000,0
1627751194000,0
1627751254000,0
1627751254000,0
1627751254000,0
1627751254000,0
1627751254000,0
1627751314000,0
1627751314000,0
1627751314000,0
1627751314000,0
1627751314000,0
1627751374000,0
1627751374000,0
1627751374000,0
1627751374000,0
1627751374000,0
1627751434000,0
1627751434000,0
1627751434000,0
1627751434000,0
1627751434000,0
1627751494000,0
1627751494000,0
1627751494000,0
1627751494000,0
1627751494000,0
1627751554000,0
1627751554000,0
1627751554000,0
1627751554000,0
1627751554000,0
1627751614000,0
1627751614000,0
1627751614000,0
1627751614000,0
1627751614000,0
1627751674000,0
1627751674000,0
1627751674000,0
1627751674000,0
1627751674000,0
1627751734000,0
1627751734000,0
1627751734000,0
1627751734000,0
1627751734000,0
1627751794000,0
1627751794000,0
1627751794000,0
1627751794000,0
1627751794000,0
1627751854000,0
1627751854000,0
1627751854000,0
1627751854000,0
1627751854000,0
1627751914000,0
1627751914000,0
1627751914000,0
1627751914000,0
1627751914000,0
1627751974000,0
1627751974000,0
1627751974000,0
1627751974000,0
1627751974000,0
1627752034000,0
1627752034000,0
1627752034000,0
1627752034000,0
1627752034000,0
1627752094000,0
1627752094000,0
1627752094000,0
1627752094000,0
1627752094000,0
1627752154000,0
1627752154000,0
1627752154000,0
1627752154000,0
1627752154000,0
1627752214000,0
1627752214000,0
1627752214000,0
1627752214000,0
1627752214000,0
1627752274000,0
1627752274000,0
1627752274000,0
1627752274000,0
1627752274000,0
1627752334000,0
