timestamp,value
1627747236000,899194
1627747296000,899218
1627747356000,899242
1627747416000,899266
1627747476000,899290
1627747536000,899314
1627747596000,899338
1627747656000,899362
1627747716000,899386
1627747776000,899410
1627747836000,899434
1627747896000,899458
1627747956000,899482
1627748016000,899506
1627748076000,899530
1627748136000,899554
1627748196000,899578
1627748256000,899602
1627748316000,899626
1627748376000,899650
1627748436000,899674
1627748496000,899698
1627748556000,899722
1627748616000,899746
1627748676000,899770
1627748736000,899794
1627748796000,899818
1627748856000,899842
1627748916000,899866
1627748976000,899890
1627749036000,899914
1627749096000,899938
1627749156000,899962
1627749216000,899986
1627749276000,900010
1627749336000,900032
1627749396000,900054
1627749456000,900078
1627749516000,900102
1627749576000,900126
1627749636000,900150
1627749696000,900174
1627749756000,900198
1627749816000,900222
1627749876000,900246
1627749936000,900270
1627749996000,900294
1627750056000,900318
1627750116000,900342
1627750176000,900366
1627750236000,900390
1627750296000,900414
1627750356000,900438
1627750416000,900462
1627750476000,900486
1627750536000,900510
1627750596000,900534
1627750656000,900558
1627750716000,900582
1627750776000,900606
1627750836000,900630
1627750896000,900654
1627750956000,900678
1627751016000,900702
1627751076000,900726
1627751136000,900750
1627751196000,900774
1627751256000,900798
1627751316000,900822
1627751376000,900846
1627751436000,900868
1627751496000,900892
1627751556000,900916
1627751616000,900940
1627751676000,900964
1627751736000,900988
1627751796000,901012
1627751856000,901034
1627751916000,901058
1627751976000,901082
1627752036000,901106
1627752096000,901130
1627752156000,901154
1627752216000,901178
1627752276000,901202
1627752336000,901226
1627752396000,901250
1627752456000,901274
1627752516000,901298
1627752576000,901322
1627752636000,901346
1627752696000,901370
1627752756000,901394
1627752816000,901418
1627752876000,901442
1627752936000,901466
1627752996000,901490
1627753056000,901514
1627753116000,901538
1627753176000,901562
1627753236000,901586
1627753296000,901610
1627753356000,901634
1627753416000,901658
1627753476000,901682
1627753536000,901706
1627753596000,901730
1627753656000,901754
1627753716000,901778
1627753776000,901802
1627753836000,901826
1627753896000,901850
1627753956000,901874
1627754016000,901898
1627754076000,901922
1627754136000,901946
1627754196000,901970
1627754256000,901994
1627754316000,902018
1627754376000,902042
1627754436000,902066
1627754496000,902090
1627754556000,902114
1627754616000,902138
1627754676000,902162
1627754736000,902186
1627754796000,902210
1627754856000,902234
1627754916000,902258
1627754976000,902282
1627755036000,902306
1627755096000,902328
1627755156000,902352
1627755216000,902376
1627755276000,902400
1627755336000,902424
1627755396000,902448
1627755456000,902472
1627755516000,902496
1627755576000,902520
1627755636000,902544
1627755696000,902568
1627755756000,902592
1627755816000,902616
1627755876000,902640
1627755936000,902662
1627755996000,902686
1627756056000,902710
1627756116000,902734
1627756176000,902758
1627756236000,902782
1627756296000,902806
1627756356000,902830
1627756416000,902854
1627756476000,902878
1627756536000,902902
1627756596000,902926
1627756656000,902950
1627756716000,902972
1627756776000,902996
1627756836000,903020
1627756896000,903044
1627756956000,903068
1627757016000,903092
1627757076000,903116
1627757136000,903140
1627757196000,903164
1627757256000,903188
1627757316000,903212
1627757376000,903236
1627757436000,903260
1627757496000,903284
1627757556000,903308
1627757616000,903332
1627757676000,903356
1627757736000,903380
1627757796000,903404
1627757856000,903428
1627757916000,903452
1627757976000,903474
1627758036000,903498
1627758096000,903522
1627758156000,903544
1627758216000,903568
1627758276000,903592
1627758336000,903616
1627758396000,903640
1627758456000,903664
1627758516000,903688
1627758576000,903712
1627758636000,903736
1627758696000,903760
1627758756000,903784
1627758816000,903808
1627758876000,903832
1627758936000,903856
1627758996000,903880
1627759056000,903904
1627759116000,903928
1627759176000,903952
1627759236000,903976
1627759296000,904000
1627759356000,904024
1627759416000,904048
1627759476000,904072
1627759536000,904096
1627759596000,904120
1627759656000,904144
1627759716000,904168
1627759776000,904192
1627759836000,904216
1627759896000,904240
1627759956000,904264
1627760016000,904288
1627760076000,904312
1627760136000,904334
1627760196000,904358
1627760256000,904382
1627760316000,904406
1627760376000,904430
1627760436000,904454
1627760496000,904478
1627760556000,904502
1627760616000,904526
1627760676000,904550
1627760736000,904574
1627760796000,904596
1627760856000,904618
1627760916000,904642
1627760976000,904666
1627761036000,904690
