timestamp,value
1625133616000,397275.0
1625133646000,398344.0
1625133676000,399712.0
1625133706000,400773.0
1625133736000,401735.0
1625133766000,403113.0
1625133796000,403872.0
1625133826000,405147.0
1625133856000,405984.0
1625133886000,406773.0
1625133916000,407734.0
1625133946000,408882.0
1625133976000,409816.0
1625134006000,410646.0
1625134036000,411651.0
1625134066000,412972.0
1625134096000,414479.0
1625134126000,415468.0
1625134156000,416258.0
1625134186000,417692.0
1625134216000,418806.0
1625134246000,420055.0
1625134276000,421123.0
1625134306000,422548.0
1625134336000,423391.0
1625134366000,424668.0
1625134396000,426022.0
1625134426000,427032.0
1625134456000,428114.0
1625134486000,429176.0
1625134516000,430135.0
1625134546000,431378.0
1625134576000,432508.0
1625134606000,433538.0
1625134636000,434704.0
1625134666000,435616.0
1625134696000,437023.0
1625134726000,437804.0
1625134756000,439096.0
1625134786000,439813.0
1625134816000,440959.0
1625134846000,442143.0
1625134876000,443417.0
1625134906000,444513.0
1625134936000,445763.0
1625134966000,447033.0
1625134996000,447906.0
1625135026000,448959.0
1625135056000,450025.0
1625135086000,450991.0
1625135116000,452302.0
1625135146000,453599.0
1625135176000,454364.0
1625135206000,455591.0
1625135236000,456914.0
1625135266000,458298.0
1625135296000,459555.0
1625135326000,460816.0
1625135356000,462030.0
1625135386000,463284.0
1625135416000,463988.0
1625135446000,465288.0
1625135476000,466512.0
1625135506000,467455.0
1625135536000,468370.0
1625135566000,469326.0
1625135596000,470478.0
1625135626000,471877.0
1625135656000,473296.0
1625135686000,474445.0
1625135716000,475724.0
1625135746000,476969.0
1625135776000,478102.0
1625135806000,479131.0
1625135836000,480256.0
1625135866000,481186.0
1625135896000,482307.0
1625135926000,483128.0
1625135956000,484552.0
1625135986000,485782.0
1625136016000,486854.0
1625136046000,488151.0
1625136076000,489370.0
1625136106000,490875.0
1625136136000,492097.0
1625136166000,493228.0
1625136196000,494169.0
1625136226000,495230.0
1625136256000,496330.0
1625136286000,497764.0
1625136316000,498683.0
1625136346000,499661.0
1625136376000,500748.0
1625136406000,501670.0
1625136436000,502539.0
1625136466000,503311.0
1625136496000,504520.0
1625136526000,505507.0
1625136556000,506544.0
1625136586000,507731.0
1625136616000,508679.0
1625136646000,509769.0
1625136676000,510680.0
1625136706000,511783.0
1625136736000,512836.0
1625136766000,513987.0
1625136796000,514954.0
1625136826000,516232.0
1625136856000,517142.0
1625136886000,518207.0
1625136916000,519262.0
1625136946000,520556.0
1625136976000,521794.0
1625137006000,522962.0
1625137036000,524021.0
1625137066000,525268.0
1625137096000,526570.0
1625137126000,527423.0
1625137156000,528417.0
1625137186000,529501.0
1625137216000,530658.0
1625137246000,531644.0
1625137276000,533137.0
1625137306000,534298.0
1625137336000,535442.0
1625137366000,536480.0
1625137396000,537537.0
1625137426000,538619.0
1625137456000,539441.0
1625137486000,540625.0
1625137516000,541605.0
1625137546000,542831.0
1625137576000,543711.0
1625137606000,544545.0
1625137636000,545882.0
1625137666000,546831.0
1625137696000,548245.0
