timestamp,value
1627747203000,843620352
1627747263000,843620352
1627747323000,843620352
1627747383000,843620352
1627747443000,843620352
1627747503000,843620352
1627747563000,843620352
1627747623000,843620352
1627747683000,843620352
1627747743000,843620352
1627747803000,843620352
1627747863000,843620352
1627747923000,843620352
1627747983000,843620352
1627748043000,843620352
1627748103000,843620352
1627748163000,843620352
1627748223000,843620352
1627748283000,843620352
1627748343000,843620352
1627748403000,843620352
1627748463000,843620352
1627748523000,843620352
1627748583000,843620352
1627748643000,843620352
1627748703000,843620352
1627748763000,843620352
1627748823000,843620352
1627748883000,843620352
1627748943000,843620352
1627749003000,843620352
1627749063000,843620352
1627749123000,843620352
1627749183000,843620352
1627749243000,843620352
1627749303000,843620352
1627749363000,843620352
1627749423000,843620352
1627749483000,844406784
1627749543000,844406784
1627749603000,844406784
1627749663000,844406784
1627749723000,844406784
1627749783000,844406784
1627749843000,844406784
1627749903000,844406784
1627749963000,844406784
1627750023000,844406784
1627750083000,844406784
1627750143000,844406784
1627750203000,844406784
1627750263000,844406784
1627750323000,844406784
1627750383000,844406784
1627750443000,844406784
1627750503000,844406784
1627750563000,844406784
1627750623000,844406784
1627750683000,844406784
1627750743000,844406784
1627750803000,844406784
1627750863000,844406784
1627750923000,844406784
1627750983000,844406784
1627751043000,844406784
1627751103000,844406784
1627751163000,844406784
1627751223000,844406784
1627751283000,844406784
1627751343000,844406784
1627751403000,844406784
1627751463000,844406784
1627751523000,844406784
1627751583000,844406784
1627751643000,844406784
1627751703000,844406784
1627751763000,844406784
1627751823000,844406784
1627751883000,844406784
1627751943000,844406784
1627752003000,844406784
1627752063000,844406784
1627752123000,844406784
1627752183000,844406784
1627752243000,844406784
1627752303000,844406784
1627752363000,844406784
1627752423000,844406784
1627752483000,844406784
1627752543000,844406784
1627752603000,844406784
1627752663000,844406784
1627752723000,844406784
1627752783000,844406784
1627752843000,844406784
1627752903000,844406784
1627752963000,844406784
1627753023000,844406784
1627753083000,844406784
1627753143000,844406784
1627753203000,844406784
1627753263000,844406784
1627753323000,844406784
1627753383000,845455360
1627753443000,856989696
1627753503000,856989696
1627753563000,856989696
1627753623000,856989696
1627753683000,856989696
1627753743000,856989696
1627753803000,856989696
1627753863000,856989696
1627753923000,856989696
1627753983000,856989696
1627754043000,856989696
1627754103000,856989696
1627754163000,856989696
1627754223000,856989696
1627754283000,856989696
1627754343000,856989696
1627754403000,856989696
1627754463000,856989696
1627754523000,856989696
1627754583000,856989696
1627754643000,856989696
1627754703000,856989696
1627754763000,856989696
1627754823000,856989696
1627754883000,856989696
1627754943000,856989696
1627755003000,856989696
1627755063000,856989696
1627755123000,856989696
1627755183000,856989696
1627755243000,856989696
1627755303000,856989696
1627755363000,856989696
1627755423000,856989696
1627755483000,856989696
1627755543000,856989696
1627755603000,856989696
1627755663000,856989696
1627755723000,856989696
1627755783000,856989696
1627755843000,856989696
1627755903000,856989696
1627755963000,856989696
1627756023000,856989696
1627756083000,856989696
1627756143000,856989696
1627756203000,856989696
1627756263000,856989696
1627756323000,856989696
1627756383000,856989696
1627756443000,856989696
1627756503000,856989696
1627756563000,856989696
1627756623000,856989696
1627756683000,856989696
1627756743000,856989696
1627756803000,856989696
1627756863000,856989696
1627756923000,856989696
1627756983000,856989696
1627757043000,856989696
1627757103000,856989696
1627757163000,856989696
1627757223000,856989696
1627757283000,856989696
1627757343000,856989696
1627757403000,856989696
1627757463000,856989696
1627757523000,856989696
1627757583000,856989696
1627757643000,856989696
1627757703000,856989696
1627757763000,856989696
1627757823000,856989696
1627757883000,856989696
1627757943000,856989696
1627758003000,856989696
1627758063000,856989696
1627758123000,856989696
1627758183000,856989696
1627758243000,856989696
1627758303000,856989696
1627758363000,856989696
1627758423000,856989696
1627758483000,856989696
1627758543000,856989696
1627758603000,856989696
1627758663000,856989696
1627758723000,856989696
1627758783000,856989696
1627758843000,856989696
1627758903000,856989696
1627758963000,856989696
1627759023000,856989696
1627759083000,856989696
1627759143000,856989696
1627759203000,856989696
1627759263000,856989696
1627759323000,856989696
1627759383000,856989696
1627759443000,856989696
1627759503000,856989696
1627759563000,856989696
1627759623000,856989696
1627759683000,856989696
1627759743000,856989696
1627759803000,856989696
1627759863000,856989696
1627759923000,856989696
1627759983000,856989696
1627760043000,856989696
1627760103000,856989696
1627760163000,856989696
1627760223000,856989696
1627760283000,856989696
1627760343000,856989696
1627760403000,856989696
1627760463000,866164736
1627760523000,866164736
1627760583000,866164736
1627760643000,866164736
1627760703000,866164736
1627760763000,866164736
1627760823000,866164736
1627760883000,866164736
1627760943000,866164736
1627761003000,866164736
1627761063000,866164736
1627761123000,866164736
1627761183000,866164736
1627761243000,866164736
