timestamp,value
1627747229000,14
1627747289000,14
1627747349000,14
1627747409000,14
1627747469000,14
1627747529000,14
1627747589000,14
1627747649000,14
1627747709000,14
1627747769000,14
1627747829000,14
1627747889000,14
1627747949000,14
1627748009000,14
1627748069000,14
1627748129000,14
1627748189000,14
1627748249000,14
1627748309000,14
1627748369000,14
1627748429000,14
1627748489000,14
1627748549000,14
1627748609000,14
1627748669000,14
1627748729000,14
1627748789000,14
1627748849000,14
1627748909000,14
1627748969000,14
1627749029000,14
1627749089000,14
1627749149000,14
1627749209000,14
1627749269000,14
1627749329000,14
1627749389000,14
1627749449000,14
1627749509000,14
1627749569000,14
1627749629000,14
1627749689000,14
1627749749000,14
1627749809000,14
1627749869000,14
1627749929000,14
1627749989000,14
1627750049000,14
1627750109000,14
1627750169000,14
1627750229000,14
1627750289000,14
1627750349000,14
1627750409000,14
1627750469000,14
1627750529000,14
1627750589000,14
1627750649000,14
1627750709000,14
1627750769000,14
1627750829000,14
1627750889000,14
1627750949000,14
1627751009000,14
1627751069000,14
1627751129000,14
1627751189000,14
1627751249000,14
1627751309000,14
1627751369000,14
1627751429000,14
1627751489000,14
1627751549000,14
1627751609000,14
1627751669000,14
1627751729000,14
1627751789000,14
1627751849000,14
1627751909000,14
1627751969000,14
1627752029000,14
1627752089000,14
1627752149000,14
1627752209000,14
1627752269000,14
1627752329000,14
1627752389000,14
1627752449000,14
1627752509000,14
1627752569000,14
1627752629000,14
1627752689000,14
1627752749000,14
1627752809000,14
1627752869000,14
1627752929000,14
1627752989000,14
1627753049000,14
1627753109000,14
1627753169000,14
1627753229000,14
1627753289000,14
1627753349000,14
1627753409000,14
1627753469000,14
1627753529000,14
1627753589000,14
1627753649000,14
1627753709000,14
1627753769000,14
1627753829000,14
1627753889000,14
1627753949000,14
1627754009000,14
1627754069000,14
1627754129000,14
1627754189000,14
1627754249000,14
1627754309000,14
1627754369000,14
1627754429000,14
1627754489000,14
1627754549000,14
1627754609000,14
1627754669000,14
1627754729000,14
1627754789000,14
1627754849000,14
1627754909000,14
1627754969000,14
1627755029000,14
1627755089000,14
1627755149000,14
1627755209000,14
1627755269000,14
1627755329000,14
1627755389000,14
1627755449000,14
1627755509000,14
1627755569000,14
1627755629000,14
1627755689000,14
1627755749000,14
1627755809000,14
1627755869000,14
1627755929000,14
1627755989000,14
1627756049000,14
1627756109000,14
1627756169000,14
1627756229000,14
1627756289000,14
1627756349000,14
1627756409000,14
1627756469000,14
1627756529000,14
1627756589000,14
1627756649000,14
1627756709000,14
1627756769000,14
1627756829000,14
1627756889000,14
1627756949000,14
1627757009000,14
1627757069000,14
1627757129000,14
1627757189000,14
1627757249000,14
1627757309000,14
1627757369000,14
1627757429000,14
1627757489000,14
1627757549000,14
1627757609000,14
1627757669000,14
1627757729000,14
1627757789000,14
1627757849000,14
1627757909000,14
1627757969000,14
1627758029000,14
1627758089000,14
1627758149000,14
1627758209000,14
1627758269000,14
1627758329000,14
1627758389000,14
1627758449000,14
