timestamp,value
1625133625000,24195072.0
1625133655000,24195072.0
1625133685000,24195072.0
1625133715000,24195072.0
1625133745000,24195072.0
1625133775000,24195072.0
1625133805000,24195072.0
1625133835000,24195072.0
1625133865000,24195072.0
1625133895000,24195072.0
1625133925000,24195072.0
1625133955000,24195072.0
1625133985000,24195072.0
1625134015000,24195072.0
1625134045000,24195072.0
1625134075000,24195072.0
1625134105000,24330240.0
1625134135000,24330240.0
1625134165000,24330240.0
1625134195000,24330240.0
1625134225000,24330240.0
1625134255000,24330240.0
1625134285000,24330240.0
1625134315000,24330240.0
1625134345000,24330240.0
1625134375000,24330240.0
1625134405000,24330240.0
1625134435000,24330240.0
1625134465000,24330240.0
1625134495000,24330240.0
1625134525000,24330240.0
1625134555000,24330240.0
1625134585000,24330240.0
1625134615000,24330240.0
1625134645000,24330240.0
1625134675000,24330240.0
1625134705000,24330240.0
1625134735000,24330240.0
1625134765000,24330240.0
1625134795000,24330240.0
1625134825000,24330240.0
1625134855000,24330240.0
1625134885000,24330240.0
1625134915000,24330240.0
1625134945000,24330240.0
1625134975000,24330240.0
1625135005000,24330240.0
1625135035000,24465408.0
1625135065000,24465408.0
1625135095000,24465408.0
1625135125000,24465408.0
1625135155000,24465408.0
1625135185000,24600576.0
1625135215000,24600576.0
1625135245000,24735744.0
1625135275000,24870912.0
1625135305000,24870912.0
1625135335000,24870912.0
1625135365000,24870912.0
1625135395000,24870912.0
1625135425000,24870912.0
1625135455000,24870912.0
1625135485000,24870912.0
1625135515000,24870912.0
1625135545000,24870912.0
1625135575000,24870912.0
1625135605000,24870912.0
1625135635000,24870912.0
1625135665000,24870912.0
1625135695000,24870912.0
1625135725000,24870912.0
1625135755000,24870912.0
1625135785000,24870912.0
1625135815000,24870912.0
1625135845000,24870912.0
1625135875000,24870912.0
1625135905000,24870912.0
1625135935000,24870912.0
1625135965000,24870912.0
1625135995000,24870912.0
1625136025000,24870912.0
1625136055000,24870912.0
1625136085000,24870912.0
1625136115000,24870912.0
1625136145000,24870912.0
1625136175000,24870912.0
1625136205000,24870912.0
1625136235000,24870912.0
1625136265000,24870912.0
1625136295000,24870912.0
1625136325000,24870912.0
1625136355000,24870912.0
1625136385000,25006080.0
1625136415000,25006080.0
1625136445000,25006080.0
1625136475000,25006080.0
1625136505000,25006080.0
1625136535000,25006080.0
1625136565000,25006080.0
1625136595000,25006080.0
1625136625000,25006080.0
1625136655000,25006080.0
1625136685000,25006080.0
1625136715000,25006080.0
1625136745000,25006080.0
1625136775000,25006080.0
1625136805000,25006080.0
1625136835000,25006080.0
1625136865000,25006080.0
1625136895000,25006080.0
1625136925000,25006080.0
1625136955000,25006080.0
1625136985000,25006080.0
1625137015000,25006080.0
1625137045000,25006080.0
1625137075000,25006080.0
1625137105000,25006080.0
1625137135000,25006080.0
1625137165000,25141248.0
1625137195000,25141248.0
1625137225000,25141248.0
1625137255000,25141248.0
1625137285000,25141248.0
1625137315000,25141248.0
1625137345000,25141248.0
1625137375000,25141248.0
1625137405000,25141248.0
1625137435000,25141248.0
1625137465000,25141248.0
1625137495000,25141248.0
1625137525000,25141248.0
1625137555000,25141248.0
1625137585000,25141248.0
1625137615000,25141248.0
1625137645000,25141248.0
1625137675000,25141248.0
1625137705000,25276416.0
1625137735000,25276416.0
1625137765000,25276416.0
1625137795000,25411584.0
1625137825000,25546752.0
1625137855000,25546752.0
1625137885000,25546752.0
1625137915000,25546752.0
1625137945000,25546752.0
1625137975000,25546752.0
1625138005000,25546752.0
1625138035000,25546752.0
1625138065000,25546752.0
1625138095000,25546752.0
1625138125000,25546752.0
1625138155000,25546752.0
1625138185000,25546752.0
1625138215000,25546752.0
1625138245000,25546752.0
1625138275000,25546752.0
1625138305000,25546752.0
1625138335000,25546752.0
1625138365000,25546752.0
1625138395000,25546752.0
1625138425000,25546752.0
1625138455000,25546752.0
1625138485000,25546752.0
1625138515000,25546752.0
1625138545000,25546752.0
1625138575000,25546752.0
1625138605000,25546752.0
1625138635000,25546752.0
1625138665000,25546752.0
1625138695000,25546752.0
1625138725000,25546752.0
1625138755000,25546752.0
1625138785000,25546752.0
1625138815000,25546752.0
1625138845000,25681920.0
1625138875000,25681920.0
1625138905000,25681920.0
1625138935000,25817088.0
1625138965000,25817088.0
1625138995000,25817088.0
1625139025000,25952256.0
1625139055000,25952256.0
1625139085000,25952256.0
1625139115000,26087424.0
1625139145000,26087424.0
1625139175000,26087424.0
1625139205000,26087424.0
1625139235000,26087424.0
1625139265000,26087424.0
1625139295000,26087424.0
1625139325000,26087424.0
1625139355000,26087424.0
1625139385000,26087424.0
1625139415000,26087424.0
1625139445000,26087424.0
1625139475000,26087424.0
1625139505000,26087424.0
1625139535000,26087424.0
1625139565000,26087424.0
1625139595000,26087424.0
1625139625000,26087424.0
1625139655000,26087424.0
1625139685000,26087424.0
1625139715000,26087424.0
1625139745000,26087424.0
1625139775000,26087424.0
1625139805000,26087424.0
1625139835000,26222592.0
1625139865000,26222592.0
1625139895000,26222592.0
1625139925000,26222592.0
1625139955000,26222592.0
1625139985000,26222592.0
1625140015000,26222592.0
1625140045000,26222592.0
1625140075000,26222592.0
1625140105000,26222592.0
1625140135000,26222592.0
1625140165000,26222592.0
1625140195000,26222592.0
1625140225000,26222592.0
1625140255000,26222592.0
1625140285000,26222592.0
1625140315000,26357760.0
1625140345000,26357760.0
1625140375000,26357760.0
1625140405000,26357760.0
1625140435000,26357760.0
1625140465000,26357760.0
1625140495000,26357760.0
1625140525000,26357760.0
1625140555000,26492928.0
1625140585000,26492928.0
1625140615000,26492928.0
1625140645000,26492928.0
1625140675000,26492928.0
1625140705000,26492928.0
1625140735000,26492928.0
1625140765000,26492928.0
1625140795000,26492928.0
1625140825000,26492928.0
1625140855000,26492928.0
1625140885000,26492928.0
1625140915000,26492928.0
1625140945000,26492928.0
1625140975000,26492928.0
1625141005000,26492928.0
1625141035000,26492928.0
1625141065000,26492928.0
1625141095000,26492928.0
1625141125000,26492928.0
1625141155000,26492928.0
1625141185000,26492928.0
1625141215000,26492928.0
1625141245000,26492928.0
1625141275000,26492928.0
1625141305000,26492928.0
1625141335000,26492928.0
1625141365000,26492928.0
1625141395000,26492928.0
1625141425000,26492928.0
1625141455000,26628096.0
1625141485000,26628096.0
1625141515000,26628096.0
1625141545000,26628096.0
1625141575000,26628096.0
1625141605000,26628096.0
1625141635000,26628096.0
1625141665000,26628096.0
1625141695000,26628096.0
1625141725000,26628096.0
1625141755000,26628096.0
1625141785000,26628096.0
1625141815000,26628096.0
1625141845000,26628096.0
1625141875000,26628096.0
1625141905000,26628096.0
1625141935000,26628096.0
1625141965000,26628096.0
1625141995000,26628096.0
1625142025000,26628096.0
1625142055000,26763264.0
1625142085000,26763264.0
1625142115000,26763264.0
1625142145000,26763264.0
1625142175000,26763264.0
1625142205000,26763264.0
1625142235000,26763264.0
1625142265000,26763264.0
1625142295000,26763264.0
1625142325000,26763264.0
1625142355000,26763264.0
1625142385000,26763264.0
1625142415000,26763264.0
1625142445000,26763264.0
1625142475000,26763264.0
1625142505000,26763264.0
1625142535000,26763264.0
1625142565000,26763264.0
1625142595000,26763264.0
1625142625000,26763264.0
1625142655000,26763264.0
1625142685000,26763264.0
1625142715000,26763264.0
1625142745000,26763264.0
1625142775000,26763264.0
1625142805000,26763264.0
1625142835000,26898432.0
1625142865000,27033600.0
1625142895000,27033600.0
1625142925000,27033600.0
1625142955000,27033600.0
1625142985000,27033600.0
1625143015000,27168768.0
1625143045000,27168768.0
1625143075000,27168768.0
1625143105000,27168768.0
1625143135000,27168768.0
1625143165000,27168768.0
1625143195000,27168768.0
1625143225000,27168768.0
1625143255000,27168768.0
1625143285000,27168768.0
1625143315000,27168768.0
1625143345000,27168768.0
1625143375000,27168768.0
1625143405000,27168768.0
1625143435000,27168768.0
1625143465000,27168768.0
1625143495000,27168768.0
1625143525000,27168768.0
1625143555000,27168768.0
1625143585000,27303936.0
1625143615000,27303936.0
1625143645000,27303936.0
1625143675000,27303936.0
1625143705000,27303936.0
1625143735000,27303936.0
1625143765000,27303936.0
1625143795000,27303936.0
1625143825000,27303936.0
1625143855000,27303936.0
1625143885000,27439104.0
1625143915000,27439104.0
1625143945000,27439104.0
1625143975000,27439104.0
1625144005000,27439104.0
1625144035000,27439104.0
1625144065000,27439104.0
1625144095000,27439104.0
1625144125000,27439104.0
1625144155000,27439104.0
1625144185000,27439104.0
1625144215000,27439104.0
1625144245000,27439104.0
1625144275000,27439104.0
1625144305000,27574272.0
