timestamp,value
1625133624000,30006.0
1625133654000,30036.0
1625133684000,30066.0
1625133714000,30096.0
1625133744000,30126.0
1625133774000,30156.0
1625133804000,30186.0
1625133834000,30216.0
1625133864000,30246.0
1625133894000,30276.0
1625133924000,30306.0
1625133954000,30336.0
1625133984000,30366.0
1625134014000,30396.0
1625134044000,30426.0
1625134074000,30456.0
1625134104000,30486.0
1625134134000,30516.0
1625134164000,30546.0
1625134194000,30576.0
1625134224000,30606.0
1625134254000,30636.0
1625134284000,30666.0
1625134314000,30696.0
1625134344000,30726.0
1625134374000,30756.0
1625134404000,30786.0
1625134434000,30816.0
1625134464000,30846.0
1625134494000,30876.0
1625134524000,30906.0
1625134554000,30936.0
1625134584000,30966.0
1625134614000,30996.0
1625134644000,31026.0
1625134674000,31056.0
1625134704000,31086.0
1625134734000,31116.0
1625134764000,31146.0
1625134794000,31176.0
1625134824000,31206.0
1625134854000,31236.0
1625134884000,31266.0
1625134914000,31296.0
1625134944000,31326.0
1625134974000,31356.0
1625135004000,31386.0
1625135034000,31416.0
1625135064000,31446.0
1625135094000,31476.0
1625135124000,31506.0
1625135154000,31536.0
1625135184000,31566.0
1625135214000,31596.0
1625135244000,31626.0
1625135274000,31656.0
1625135304000,31686.0
1625135334000,31716.0
1625135364000,31746.0
1625135394000,31776.0
1625135424000,31806.0
1625135454000,31836.0
1625135484000,31866.0
1625135514000,31896.0
1625135544000,31926.0
1625135574000,31956.0
1625135604000,31986.0
1625135634000,32016.0
1625135664000,32046.0
1625135694000,32076.0
1625135724000,32106.0
1625135754000,32136.0
1625135784000,32166.0
1625135814000,32196.0
1625135844000,32226.0
1625135874000,32256.0
1625135904000,32286.0
1625135934000,32316.0
1625135964000,32346.0
1625135994000,32376.0
1625136024000,32406.0
1625136054000,32436.0
1625136084000,32466.0
1625136114000,32496.0
1625136144000,32526.0
1625136174000,32556.0
1625136204000,32586.0
1625136234000,32616.0
1625136264000,32646.0
1625136294000,32676.0
1625136324000,32706.0
1625136354000,32736.0
1625136384000,32766.0
1625136414000,32796.0
1625136444000,32826.0
1625136474000,32856.0
1625136504000,32886.0
1625136534000,32916.0
1625136564000,32946.0
1625136594000,32976.0
1625136624000,33006.0
1625136654000,33036.0
1625136684000,33066.0
1625136714000,33096.0
1625136744000,33126.0
1625136774000,33156.0
1625136804000,33186.0
1625136834000,33216.0
1625136864000,33246.0
1625136894000,33276.0
1625136924000,33306.0
1625136954000,33336.0
1625136984000,33366.0
1625137014000,33396.0
1625137044000,33426.0
1625137074000,33456.0
1625137104000,33486.0
1625137134000,33516.0
1625137164000,33546.0
1625137194000,33576.0
1625137224000,33606.0
1625137254000,33636.0
1625137284000,33666.0
1625137314000,33696.0
1625137344000,33726.0
1625137374000,33756.0
1625137404000,33786.0
1625137434000,33816.0
1625137464000,33846.0
1625137494000,33876.0
1625137524000,33906.0
1625137554000,33936.0
1625137584000,33966.0
1625137614000,33996.0
1625137644000,34026.0
1625137674000,34056.0
1625137704000,34086.0
1625137734000,34116.0
1625137764000,34146.0
1625137794000,34176.0
1625137824000,34206.0
1625137854000,34236.0
1625137884000,34266.0
1625137914000,34296.0
1625137944000,34326.0
1625137974000,34356.0
1625138004000,34386.0
1625138034000,34416.0
1625138064000,34446.0
1625138094000,34476.0
1625138124000,34506.0
1625138154000,34536.0
1625138184000,34566.0
1625138214000,34596.0
1625138244000,34626.0
1625138274000,34656.0
1625138304000,34686.0
1625138334000,34716.0
1625138364000,34746.0
1625138394000,34776.0
1625138424000,34806.0
1625138454000,34836.0
1625138484000,34866.0
1625138514000,34896.0
1625138544000,34926.0
1625138574000,34956.0
1625138604000,34986.0
1625138634000,35016.0
1625138664000,35046.0
1625138694000,35076.0
1625138724000,35106.0
1625138754000,35136.0
1625138784000,35166.0
1625138814000,35196.0
1625138844000,35226.0
1625138874000,35256.0
1625138904000,35286.0
1625138934000,35316.0
1625138964000,35346.0
1625138994000,35376.0
1625139024000,35406.0
1625139054000,35436.0
1625139084000,35466.0
1625139114000,35496.0
1625139144000,35526.0
1625139174000,35556.0
1625139204000,35586.0
1625139234000,35616.0
1625139264000,35646.0
1625139294000,35676.0
1625139324000,35706.0
1625139354000,35736.0
1625139384000,35766.0
1625139414000,35796.0
1625139444000,35826.0
1625139474000,35856.0
