timestamp,value
1627747207000,109723648
1627747237000,109723648
1627747267000,109723648
1627747297000,109858816
1627747327000,109858816
1627747357000,109858816
1627747387000,109993984
1627747417000,109993984
1627747447000,109993984
1627747477000,109993984
1627747507000,110264320
1627747537000,110399488
1627747567000,110399488
1627747597000,110399488
1627747627000,110534656
1627747657000,110534656
1627747687000,110534656
1627747717000,110669824
1627747747000,110669824
1627747777000,110669824
1627747807000,110804992
1627747837000,110804992
1627747867000,110804992
1627747897000,110940160
1627747927000,111075328
1627747957000,111075328
1627747987000,111075328
1627748017000,111210496
1627748047000,111210496
1627748077000,111210496
1627748107000,111480832
1627748137000,111480832
1627748167000,111480832
1627748197000,111480832
1627748227000,111616000
1627748257000,111751168
1627748287000,111751168
1627748317000,111886336
1627748347000,111886336
1627748377000,111886336
1627748407000,111886336
1627748437000,112021504
1627748467000,112021504
1627748497000,112021504
1627748527000,112156672
1627748557000,112156672
1627748587000,112156672
1627748617000,112156672
1627748647000,112291840
1627748677000,112291840
1627748707000,112427008
1627748737000,112697344
1627748767000,112697344
1627748797000,112697344
1627748827000,112697344
1627748857000,112832512
1627748887000,112832512
1627748917000,112832512
1627748947000,112832512
1627748977000,112967680
1627749007000,112967680
1627749037000,112967680
1627749067000,113102848
1627749097000,113102848
1627749127000,113238016
1627749157000,113373184
1627749187000,113508352
1627749217000,113508352
1627749247000,113508352
1627749277000,113508352
1627749307000,113508352
1627749337000,113643520
1627749367000,113643520
1627749397000,113643520
1627749427000,113643520
1627749457000,113778688
1627749487000,113778688
1627749517000,113913856
1627749547000,114049024
1627749577000,114184192
1627749607000,114184192
1627749637000,114184192
1627749667000,114319360
1627749697000,114319360
1627749727000,114319360
1627749757000,114319360
1627749787000,114454528
1627749817000,114454528
1627749847000,114454528
1627749877000,114454528
1627749907000,114589696
1627749937000,114860032
1627749967000,114860032
1627749997000,114860032
1627750027000,114860032
1627750057000,114995200
1627750087000,114995200
1627750117000,114995200
1627750147000,114995200
1627750177000,114995200
1627750207000,115130368
1627750237000,115130368
1627750267000,115130368
1627750297000,115400704
1627750327000,115400704
1627750357000,115400704
1627750387000,115400704
1627750417000,115535872
1627750447000,115535872
1627750477000,115671040
1627750507000,115671040
1627750537000,115806208
1627750567000,115806208
1627750597000,115806208
1627750627000,115806208
1627750657000,115941376
1627750687000,116076544
1627750717000,116076544
1627750747000,116076544
1627750777000,116211712
1627750807000,116211712
1627750837000,116211712
1627750867000,116346880
1627750897000,116346880
1627750927000,116346880
1627750957000,116346880
1627750987000,116482048
1627751017000,116482048
1627751047000,116482048
1627751077000,116752384
