timestamp,value
1625133601000,2775.2581256649028
1625133631000,3585.911822369814
1625133661000,3853.866726513991
1625133691000,3651.303410828281
1625133721000,3990.858023627806
1625133751000,3310.053495803804
1625133781000,3309.752806921293
1625133811000,3611.585213334757
1625133841000,3966.9754218152148
1625133871000,2479.3276778339805
1625133901000,2813.0058716593776
1625133931000,3795.974794333642
1625133961000,3102.6158756717537
1625133991000,2650.3651147448795
1625134021000,3377.792762439178
1625134051000,3907.458864800481
1625134081000,4534.9112904240865
1625134111000,3189.131835310118
1625134141000,3327.1784958023145
1625134171000,3574.1525601263816
1625134201000,4659.618206069967
1625134231000,4072.325787233724
1625134261000,3608.4635197065204
1625134291000,3893.5691451972207
1625134321000,3201.5355912317427
1625134351000,4184.174534002001
1625134381000,4147.898867935585
1625134411000,3558.507988555911
1625134441000,3554.434761019354
1625134471000,4382.128930388496
1625134501000,2993.534171219902
1625134531000,3269.305061387516
1625134561000,4099.224569380286
1625134591000,3843.7891674001376
1625134621000,4160.370236034083
1625134651000,2784.1511847729626
1625134681000,3699.2597544838113
1625134711000,3343.842429502134
1625134741000,3894.332132326929
1625134771000,3218.098339165061
1625134801000,3173.6337237366133
1625134831000,3457.695579885044
1625134861000,4174.220674092574
1625134891000,3652.5812471484874
1625134921000,3154.6125813262665
1625134951000,3893.2484544677077
1625134981000,3126.41033117979
1625135011000,2986.756930552775
1625135041000,4133.881370385279
1625135071000,2290.5800747014196
1625135101000,4342.551989945387
1625135131000,4026.237490376361
1625135161000,4106.779034141156
1625135191000,2689.060073837951
1625135221000,4323.984602961268
1625135251000,4124.657979975024
1625135281000,4293.176048748104
1625135311000,3725.3693034699363
1625135341000,4194.173086641093
1625135371000,4031.8060270925557
1625135401000,3519.5879520626336
1625135431000,3250.169676684882
1625135461000,4146.018874692226
1625135491000,3442.184149849524
1625135521000,3498.4228464610087
1625135551000,2703.0228005306276
1625135581000,4021.3791864648556
1625135611000,3798.23261361731
1625135641000,4292.1512409856405
1625135671000,3348.0879979027995
1625135701000,4004.9489438202713
1625135731000,3290.8722343522063
1625135761000,3640.807966758867
1625135791000,3403.0153923311686
1625135821000,3610.3108028834895
1625135851000,3795.9153957687604
1625135881000,3421.5339091673336
1625135911000,2880.2989057306827
1625135941000,3492.6387991037072
1625135971000,4287.749977266135
1625136001000,3311.2130996990004
1625136031000,3398.6194173462673
1625136061000,3541.8963951321803
1625136091000,3984.7920176770126
1625136121000,4274.411045111498
1625136151000,4054.005827297717
1625136181000,3131.595522803109
1625136211000,3625.5143619834807
1625136241000,2910.5437097047634
1625136271000,4307.619729307894
1625136301000,3069.698073125313
1625136331000,3932.239162298315
1625136361000,3512.659531193294
1625136391000,3555.850011142314
1625136421000,3176.4279477170717
1625136451000,2269.117383729556
1625136481000,2590.8823221834878
1625136511000,3529.7875268406538
